income,age,loan_amount,employment_years,credit_score,existing_debt,num_credit_lines,num_delinquencies_2yr,loan_term_months,interest_rate,home_ownership,loan_purpose,employment_type,default
97901.58,36,37413.73,5.5,607.0,9169.37,2,0,60,22.27,RENT,major_purchase,salaried,0
51828.37,34,23378.67,4.8,755.0,33905.12,3,0,84,7.87,OWN,credit_card,self_employed,0
84641.47,25,14805.37,6.0,770.0,0.0,19,0,60,18.35,RENT,medical,salaried,0
80071.84,59,4461.67,6.2,677.0,4739.06,9,0,84,24.4,OWN,major_purchase,retired,0
118457.78,50,30187.26,6.4,700.0,5136.41,8,0,84,14.6,MORTGAGE,debt_consolidation,salaried,0
40094.58,67,10978.82,4.5,726.0,20877.95,12,1,60,11.08,RENT,car,salaried,0
47277.21,62,34738.29,4.9,761.0,12099.58,2,0,48,10.26,OWN,debt_consolidation,salaried,0
116896.8,46,500.0,10.1,606.0,17609.67,6,0,36,24.86,RENT,credit_card,retired,1
83800.34,62,15630.64,5.8,701.0,9468.6,14,1,36,24.05,RENT,car,salaried,0
85707.5,45,18415.65,6.5,537.0,20216.64,8,2,84,23.89,MORTGAGE,debt_consolidation,salaried,1
12000.0,44,33295.05,9.0,568.0,16109.29,2,0,60,21.41,OWN,major_purchase,unemployed,1
90446.27,61,500.0,4.3,743.0,23752.84,6,0,60,12.97,RENT,home_improvement,salaried,0
73036.82,48,26143.1,14.5,661.0,17202.61,6,0,84,15.43,RENT,debt_consolidation,salaried,0
61478.88,57,23633.87,1.6,628.0,3268.69,10,1,36,22.66,RENT,small_business,salaried,0
49983.11,51,13223.66,3.8,609.0,35063.98,4,0,12,12.06,OWN,car,salaried,0
30990.5,63,10338.28,9.3,692.0,10075.56,18,0,12,12.87,RENT,debt_consolidation,salaried,0
104178.62,69,46284.12,4.2,732.0,25325.78,13,0,12,15.48,RENT,debt_consolidation,salaried,0
57497.28,21,7252.0,2.4,571.0,17353.19,2,0,36,22.01,RENT,credit_card,self_employed,0
37844.67,31,500.0,6.7,724.0,6580.12,7,0,84,22.36,OWN,credit_card,salaried,0
69095.65,65,8135.75,1.0,672.0,14988.97,17,1,60,21.93,OWN,debt_consolidation,salaried,0
94463.68,65,32984.05,1.4,713.0,30471.33,12,0,24,20.22,MORTGAGE,credit_card,salaried,0
12000.0,47,46584.1,7.9,600.0,19120.33,13,0,12,24.61,OWN,credit_card,salaried,1
34948.94,34,33308.69,4.9,595.0,17286.46,6,1,12,25.65,MORTGAGE,car,salaried,1
54999.25,58,8210.61,2.2,679.0,22685.42,12,1,84,17.43,OWN,small_business,self_employed,0
61151.55,65,42408.33,8.7,580.0,25130.54,13,0,24,21.41,RENT,car,salaried,0
63894.19,30,2696.0,6.6,735.0,1292.15,17,0,36,12.32,OWN,debt_consolidation,salaried,0
100015.32,65,19062.01,2.1,612.0,24327.39,3,0,84,24.22,RENT,debt_consolidation,salaried,1
91392.94,61,18107.31,7.5,660.0,34972.72,17,1,36,21.42,RENT,credit_card,salaried,1
43492.4,63,11462.96,1.6,724.0,29855.08,4,1,84,23.0,OWN,credit_card,retired,0
44453.95,47,27020.81,7.5,777.0,19887.19,5,0,36,20.75,MORTGAGE,medical,self_employed,0
52753.21,65,41561.54,6.5,638.0,12911.43,11,0,24,15.08,MORTGAGE,medical,salaried,0
69942.56,50,12565.47,7.4,570.0,24499.91,11,0,60,19.27,OWN,other,salaried,0
82931.54,41,26939.26,6.5,604.0,18257.64,19,0,60,25.78,MORTGAGE,debt_consolidation,salaried,0
34520.13,45,4751.34,4.3,611.0,11273.65,1,2,48,23.11,RENT,debt_consolidation,self_employed,0
,50,500.0,2.1,657.0,43319.34,13,0,24,13.73,MORTGAGE,credit_card,salaried,1
101929.8,36,46077.72,9.1,660.0,9485.18,13,0,24,13.09,OWN,credit_card,salaried,0
80826.48,59,16235.25,3.9,745.0,0.0,18,1,12,18.5,RENT,debt_consolidation,unemployed,0
47346.28,63,14543.91,9.0,726.0,11356.84,9,1,60,17.44,MORTGAGE,home_improvement,salaried,0
106176.33,46,14247.28,4.4,726.0,7846.21,11,0,24,20.48,RENT,credit_card,self_employed,0
139934.63,68,9751.72,9.0,595.0,16808.08,10,1,84,14.36,MORTGAGE,medical,salaried,0
74948.78,45,6887.07,4.9,492.0,26223.44,9,0,12,15.94,RENT,home_improvement,salaried,1
94241.01,56,8238.49,1.7,671.0,34025.21,2,1,36,14.1,RENT,debt_consolidation,salaried,0
57595.24,55,18178.78,6.8,600.0,23667.22,9,0,48,7.99,MORTGAGE,credit_card,self_employed,0
124964.83,23,34864.64,7.0,544.0,10489.55,1,0,84,28.01,MORTGAGE,debt_consolidation,salaried,1
79571.68,38,15703.91,5.8,602.0,2677.68,12,0,84,28.91,MORTGAGE,home_improvement,retired,0
77485.66,54,18200.0,7.3,685.0,7782.66,18,2,84,21.6,RENT,credit_card,salaried,0
75000.09,29,21997.45,2.5,676.0,15490.18,11,1,36,16.24,OWN,major_purchase,salaried,0
96445.69,49,40679.43,13.4,804.0,35509.16,16,0,12,9.34,RENT,credit_card,salaried,0
54619.44,66,500.0,2.6,589.0,5904.03,7,0,60,19.58,OWN,credit_card,salaried,0
67198.37,25,31224.12,6.7,829.0,7041.17,2,0,24,18.46,MORTGAGE,debt_consolidation,salaried,0
37642.3,50,10166.7,3.3,642.0,12738.76,3,1,60,20.83,RENT,debt_consolidation,salaried,0
79114.68,45,931.6,2.8,754.0,16549.83,16,0,36,11.4,OWN,debt_consolidation,retired,0
53178.07,52,17374.94,10.1,620.0,17536.57,5,0,48,23.62,OWN,small_business,salaried,0
64071.27,21,11517.64,5.6,603.0,0.0,11,1,60,26.83,RENT,debt_consolidation,retired,1
42799.94,69,40688.43,1.8,637.0,17171.67,10,0,84,16.49,MORTGAGE,home_improvement,salaried,0
61923.49,21,5137.16,2.8,758.0,38002.22,0,0,84,27.05,MORTGAGE,debt_consolidation,self_employed,1
12000.0,51,35848.66,3.7,583.0,12472.96,16,1,60,24.39,MORTGAGE,car,retired,1
31670.88,62,19165.01,4.2,777.0,13402.73,7,1,24,19.97,OWN,home_improvement,salaried,0
116438.22,30,13922.0,5.8,567.0,10498.61,9,1,84,23.24,MORTGAGE,home_improvement,salaried,0
24782.26,67,29320.75,9.7,565.0,0.0,2,0,24,31.58,MORTGAGE,home_improvement,self_employed,0
43539.32,32,500.0,7.3,644.0,17592.47,2,0,36,15.37,MORTGAGE,other,salaried,0
63918.62,24,38411.83,7.1,545.0,30909.18,10,0,12,17.85,MORTGAGE,major_purchase,retired,0
33765.06,25,21678.66,7.3,647.0,10258.59,15,0,24,8.44,MORTGAGE,small_business,salaried,0
110663.4,29,24920.69,1.4,599.0,8802.11,10,0,12,15.66,OWN,home_improvement,self_employed,0
140112.38,44,500.0,10.2,635.0,5690.61,2,0,60,20.97,MORTGAGE,major_purchase,salaried,0
42492.45,37,25389.34,12.0,631.0,10131.56,11,1,36,15.86,RENT,debt_consolidation,salaried,0
79515.09,21,11969.87,4.3,649.0,14578.18,1,0,12,17.24,OWN,debt_consolidation,salaried,0
93698.54,50,29760.6,4.3,682.0,13738.12,6,0,48,21.43,MORTGAGE,debt_consolidation,salaried,0
,30,12722.12,3.7,816.0,4827.71,6,1,12,14.38,MORTGAGE,medical,salaried,0
87023.48,58,23519.74,0.8,708.0,11673.64,12,0,12,7.8,MORTGAGE,debt_consolidation,retired,0
73736.99,27,4320.63,5.0,765.0,24587.01,2,0,48,16.42,OWN,major_purchase,retired,0
70033.73,41,500.0,2.6,722.0,0.0,9,0,36,16.08,OWN,major_purchase,salaried,0
94506.92,60,33949.64,2.5,690.0,19866.56,15,0,36,11.44,RENT,debt_consolidation,salaried,0
18693.96,63,500.0,4.7,757.0,0.0,11,0,84,17.5,OWN,car,salaried,0
56625.58,62,500.0,2.2,669.0,26816.88,1,0,12,18.75,MORTGAGE,debt_consolidation,salaried,0
80722.79,48,40294.66,28.6,769.0,2197.07,14,0,48,7.47,OTHER,small_business,salaried,0
90241.91,33,35782.97,1.6,593.0,1691.34,15,1,48,8.11,RENT,debt_consolidation,salaried,0
119131.74,47,34489.88,11.8,604.0,25832.37,11,0,84,20.97,RENT,debt_consolidation,retired,0
73923.83,59,19503.34,7.3,617.0,30570.43,5,1,36,16.91,RENT,debt_consolidation,salaried,0
97263.58,56,45883.0,1.7,667.0,13961.48,16,0,24,20.16,MORTGAGE,debt_consolidation,unemployed,0
62402.55,40,24709.03,8.4,751.0,9834.94,8,0,12,17.91,OWN,home_improvement,salaried,0
,46,500.0,5.1,643.0,20850.71,9,0,24,9.8,MORTGAGE,small_business,salaried,1
57039.1,39,39611.32,0.8,725.0,15912.13,16,0,60,13.55,OTHER,home_improvement,salaried,0
73115.57,49,22285.11,7.0,485.0,0.0,17,0,84,20.32,RENT,debt_consolidation,self_employed,0
73278.41,51,36852.43,3.9,678.0,15986.76,5,1,48,18.41,RENT,home_improvement,salaried,0
72108.02,48,58471.28,1.3,618.0,6037.13,3,1,84,22.27,RENT,car,salaried,1
20884.69,42,13795.16,6.5,664.0,19176.68,8,0,48,20.43,OWN,car,salaried,1
55297.0,59,28250.68,7.4,509.0,25861.98,9,0,36,19.46,RENT,home_improvement,salaried,0
98006.99,37,34615.16,11.0,635.0,5685.85,16,1,12,11.23,OWN,medical,self_employed,0
39310.98,35,7137.41,4.5,656.0,22672.56,6,0,84,19.22,RENT,debt_consolidation,salaried,1
12000.0,60,18990.73,7.4,602.0,13693.88,16,0,24,26.72,OWN,credit_card,retired,1
33440.12,46,17149.2,2.0,651.0,17478.01,11,1,48,13.58,MORTGAGE,debt_consolidation,unemployed,0
59351.98,42,30018.58,4.5,802.0,19489.52,5,0,84,10.92,OWN,credit_card,self_employed,0
57597.53,56,4708.0,1.2,690.0,0.0,16,1,60,11.03,MORTGAGE,debt_consolidation,salaried,0
107395.2,56,8766.56,10.0,699.0,0.0,11,0,48,18.81,RENT,small_business,salaried,0
38390.15,34,17663.23,2.4,595.0,18473.33,7,1,12,13.64,OTHER,debt_consolidation,salaried,1
56320.65,23,39645.79,1.2,819.0,14291.15,14,0,12,9.36,MORTGAGE,credit_card,salaried,0
124735.75,62,20550.33,5.3,645.0,7604.21,4,0,36,16.88,OTHER,medical,self_employed,0
48895.45,40,13670.8,4.0,624.0,14979.92,11,0,36,18.36,RENT,home_improvement,salaried,0
95778.26,41,40365.85,4.0,587.0,24558.6,11,1,84,27.18,OWN,car,self_employed,0
34309.28,45,500.0,6.0,795.0,30055.52,15,1,24,9.43,OWN,small_business,self_employed,0
52687.33,56,27155.64,6.6,698.0,17811.15,3,0,60,13.14,MORTGAGE,medical,self_employed,0
12000.0,31,26343.21,5.1,764.0,11190.38,15,0,84,14.91,RENT,credit_card,salaried,0
,21,21271.28,1.3,710.0,8283.05,19,1,36,26.84,MORTGAGE,credit_card,salaried,0
89240.72,25,17742.91,6.2,789.0,29899.57,13,0,60,7.16,OWN,debt_consolidation,salaried,0
74521.97,49,9576.21,2.9,813.0,7953.71,6,0,24,16.62,OTHER,home_improvement,salaried,0
65354.98,27,32940.05,3.7,516.0,9027.41,2,0,12,22.83,MORTGAGE,debt_consolidation,self_employed,1
71979.72,27,34502.51,2.9,652.0,4295.76,9,0,60,24.38,MORTGAGE,credit_card,retired,0
62412.96,41,8544.15,4.3,643.0,3177.61,5,0,60,22.85,MORTGAGE,home_improvement,salaried,0
32862.32,44,15238.62,3.6,652.0,21809.12,7,1,84,18.44,MORTGAGE,debt_consolidation,self_employed,0
80480.17,23,16517.14,16.8,645.0,14238.88,17,0,84,19.93,RENT,credit_card,self_employed,0
47418.95,28,7595.67,3.1,704.0,130.62,17,1,24,19.04,OWN,car,salaried,0
87187.25,26,23035.69,7.3,784.0,0.0,5,1,36,10.43,RENT,debt_consolidation,retired,0
107238.47,36,51927.09,10.2,601.0,16775.71,14,0,84,17.2,MORTGAGE,debt_consolidation,salaried,0
22406.87,44,27020.28,18.3,815.0,22231.79,9,0,12,4.4,OWN,credit_card,salaried,0
88585.31,54,500.0,5.8,619.0,2608.18,7,1,24,26.49,MORTGAGE,debt_consolidation,self_employed,0
61771.65,54,33521.06,6.3,764.0,25211.51,17,1,24,11.84,RENT,home_improvement,retired,0
,62,19210.01,12.1,814.0,23102.55,17,0,84,5.84,RENT,home_improvement,salaried,0
63357.59,24,32838.36,4.0,660.0,14159.35,19,0,48,20.3,OWN,debt_consolidation,salaried,1
27146.96,31,24961.83,5.7,556.0,7869.63,13,0,48,19.61,RENT,home_improvement,self_employed,1
51197.9,23,28612.98,0.4,577.0,2344.0,7,1,12,22.45,RENT,credit_card,salaried,0
59001.8,51,24470.96,3.9,648.0,0.0,0,2,84,14.59,MORTGAGE,major_purchase,salaried,0
96518.32,59,15107.08,5.1,604.0,11558.07,15,0,60,29.38,MORTGAGE,credit_card,salaried,0
44721.91,65,5921.24,3.7,739.0,559.91,18,0,24,19.17,OWN,car,self_employed,0
84026.65,35,32954.07,9.3,705.0,14982.72,17,1,24,22.15,MORTGAGE,other,self_employed,0
37004.39,51,34851.56,16.6,550.0,7473.03,16,0,84,25.43,MORTGAGE,medical,self_employed,0
12000.0,40,9767.83,0.6,715.0,5678.15,13,1,48,10.15,RENT,debt_consolidation,salaried,1
79099.89,35,36053.39,1.8,759.0,5330.59,12,0,36,19.32,MORTGAGE,medical,self_employed,0
,67,30934.48,4.3,641.0,22987.74,5,1,84,23.89,OWN,medical,salaried,1
61754.78,162,500.0,3.6,672.0,21852.96,0,0,48,25.95,MORTGAGE,major_purchase,salaried,0
27059.23,26,13692.29,5.0,620.0,12667.12,18,1,12,25.55,RENT,small_business,salaried,0
82944.06,58,39637.6,7.0,668.0,14425.24,0,1,24,28.54,MORTGAGE,credit_card,salaried,0
109251.68,45,20786.63,11.8,609.0,25693.38,2,1,48,22.5,MORTGAGE,major_purchase,salaried,1
123693.92,56,3261.99,7.4,676.0,0.0,12,1,84,16.73,OTHER,credit_card,retired,0
54265.86,49,32831.38,6.2,769.0,0.0,15,0,24,19.02,RENT,medical,retired,0
28243.53,39,35149.06,6.3,721.0,33084.51,8,2,24,22.98,MORTGAGE,medical,unemployed,1
12000.0,37,500.0,10.7,649.0,18461.61,1,1,48,11.71,MORTGAGE,home_improvement,retired,0
45633.83,36,23009.99,4.4,770.0,13210.27,11,0,48,14.16,OWN,car,salaried,1
30669.71,63,12608.65,3.2,690.0,0.0,12,0,12,12.25,MORTGAGE,home_improvement,salaried,0
34830.96,52,41183.51,0.7,603.0,29053.32,10,2,12,23.21,MORTGAGE,debt_consolidation,salaried,1
42227.28,24,33732.21,6.1,737.0,74.48,2,1,36,25.61,MORTGAGE,other,retired,0
57281.14,27,36955.51,3.9,768.0,28951.16,15,0,24,9.94,MORTGAGE,home_improvement,salaried,0
70890.47,51,8272.84,11.4,706.0,18079.44,17,0,24,23.69,OWN,major_purchase,salaried,0
52799.33,54,23107.96,6.7,620.0,23970.84,12,0,36,17.39,RENT,debt_consolidation,salaried,0
67410.05,56,21822.98,1.7,645.0,15687.64,7,0,24,15.92,MORTGAGE,small_business,salaried,0
51432.9,57,29304.0,6.3,796.0,10004.27,19,0,48,17.75,OTHER,debt_consolidation,salaried,0
112390.03,62,27807.99,7.7,680.0,9063.77,18,1,36,16.97,OTHER,debt_consolidation,self_employed,0
99442.76,51,10518.41,9.1,648.0,6890.9,12,0,12,19.88,MORTGAGE,debt_consolidation,self_employed,0
47631.67,68,18071.88,25.8,729.0,12746.77,4,1,12,11.85,RENT,credit_card,salaried,0
27229.02,59,24584.75,13.6,634.0,0.0,19,0,24,14.38,OWN,medical,salaried,0
78769.96,41,29594.65,2.2,703.0,12971.74,6,0,12,14.99,RENT,debt_consolidation,salaried,0
52388.91,55,32875.41,5.1,593.0,8249.4,10,0,24,27.99,RENT,small_business,salaried,1
93973.11,22,36167.24,6.3,735.0,5226.01,11,0,60,23.89,RENT,credit_card,salaried,0
73170.34,69,11514.89,6.7,654.0,22789.53,1,1,48,25.97,OWN,home_improvement,salaried,1
31480.43,50,2347.94,7.8,571.0,0.0,4,1,48,29.42,MORTGAGE,debt_consolidation,salaried,0
61553.68,49,20590.5,3.0,768.0,39676.88,8,0,48,15.65,RENT,credit_card,salaried,0
70044.88,50,20303.82,0.7,606.0,8431.24,9,0,24,19.72,MORTGAGE,home_improvement,salaried,1
43171.04,43,22777.14,5.9,525.0,3951.67,14,1,60,25.06,RENT,debt_consolidation,unemployed,0
37694.51,38,10832.52,7.0,614.0,11311.19,13,1,48,27.78,OWN,major_purchase,salaried,0
63043.64,42,19150.25,6.4,585.0,15575.73,7,0,24,16.01,MORTGAGE,medical,salaried,0
76022.11,32,30852.37,2.1,737.0,35164.45,5,0,12,15.49,MORTGAGE,debt_consolidation,unemployed,0
18082.17,62,45654.93,3.6,718.0,0.0,3,0,48,11.78,MORTGAGE,debt_consolidation,salaried,1
44673.77,50,4594.99,6.5,593.0,36814.36,5,0,36,23.04,RENT,small_business,salaried,1
118723.88,55,14583.91,1.7,658.0,4010.56,8,0,24,18.51,RENT,major_purchase,salaried,0
51756.56,59,2948.71,7.7,750.0,16560.22,14,2,24,15.46,MORTGAGE,small_business,salaried,0
91767.45,23,54834.51,16.3,674.0,40055.66,0,1,60,12.03,MORTGAGE,debt_consolidation,salaried,0
29692.4,60,500.0,12.7,649.0,10284.68,0,0,60,20.3,MORTGAGE,major_purchase,retired,0
107495.74,32,20801.37,4.5,730.0,5036.35,19,1,60,15.46,MORTGAGE,credit_card,salaried,0
64222.32,49,9147.31,2.5,662.0,25070.73,15,0,48,15.98,MORTGAGE,major_purchase,salaried,1
70530.14,23,14103.85,4.3,607.0,0.0,19,2,12,15.04,MORTGAGE,small_business,salaried,0
68004.82,69,1405.01,2.7,800.0,18429.52,6,1,48,17.26,MORTGAGE,credit_card,self_employed,0
12626.46,32,500.0,6.6,638.0,13767.36,2,0,84,14.79,MORTGAGE,home_improvement,self_employed,1
115338.66,35,36149.15,2.6,655.0,12734.77,12,0,48,16.21,OWN,medical,unemployed,0
76135.58,34,500.0,3.8,678.0,17628.16,11,0,24,17.64,RENT,home_improvement,retired,0
78532.6,26,41100.97,10.7,562.0,2232.68,13,1,48,20.14,MORTGAGE,home_improvement,self_employed,0
56128.23,23,6321.55,7.0,668.0,11550.51,17,0,12,23.84,RENT,credit_card,retired,0
61948.38,50,38410.48,0.7,743.0,31278.24,13,0,84,12.42,MORTGAGE,car,self_employed,0
85038.07,51,13218.15,6.9,821.0,15107.35,5,0,84,13.56,RENT,other,retired,1
12000.0,40,8980.56,3.4,652.0,5517.59,2,1,84,19.17,MORTGAGE,debt_consolidation,salaried,0
95398.54,33,30684.46,11.3,540.0,52332.29,17,0,84,17.42,RENT,medical,salaried,1
67365.53,58,21250.89,1.3,725.0,7218.24,12,1,60,14.83,RENT,home_improvement,salaried,0
49490.59,51,21874.08,13.0,771.0,22779.21,10,0,36,17.88,MORTGAGE,debt_consolidation,salaried,0
79297.24,56,46135.04,10.3,557.0,8743.36,5,0,12,23.05,RENT,medical,salaried,0
47867.35,62,500.0,5.7,684.0,3537.91,14,0,84,23.93,MORTGAGE,credit_card,salaried,0
80552.68,49,30906.18,2.9,716.0,26071.95,17,0,84,11.74,RENT,credit_card,salaried,1
26005.49,59,18400.15,6.4,764.0,19921.13,8,1,48,12.76,RENT,credit_card,salaried,0
,26,29380.77,2.4,712.0,4482.94,6,1,24,18.81,MORTGAGE,other,salaried,0
68797.27,53,500.0,6.7,730.0,21826.95,8,0,36,20.34,RENT,debt_consolidation,self_employed,0
31968.23,29,7843.61,4.1,726.0,24096.39,14,1,36,11.56,RENT,debt_consolidation,salaried,0
50349.91,65,44138.24,1.1,720.0,13112.34,4,0,60,12.52,RENT,debt_consolidation,salaried,0
38415.79,27,500.0,7.3,635.0,32096.26,6,0,84,19.76,OWN,home_improvement,salaried,0
,37,12124.71,4.9,657.0,21722.31,0,0,60,9.06,MORTGAGE,car,salaried,0
71378.5,59,30026.95,8.5,729.0,38890.88,16,0,12,13.33,MORTGAGE,debt_consolidation,salaried,0
26673.68,60,3030.54,4.2,548.0,1325.62,11,0,84,7.29,OWN,small_business,salaried,0
70851.5,44,5007.11,3.2,691.0,27798.61,10,0,60,18.3,MORTGAGE,home_improvement,salaried,0
25145.37,24,20128.32,3.5,645.0,36529.85,11,0,48,17.89,OWN,car,self_employed,0
42296.28,35,32825.33,4.3,802.0,0.0,9,0,60,8.19,RENT,other,unemployed,0
,66,27383.38,0.6,694.0,0.0,19,0,84,19.44,RENT,car,salaried,0
30642.32,31,7598.58,2.3,654.0,0.0,11,1,48,17.99,OTHER,debt_consolidation,salaried,0
47541.44,58,27118.25,4.1,615.0,6574.42,7,0,60,18.95,OWN,small_business,salaried,1
66163.08,61,15226.22,4.7,734.0,20480.13,13,0,60,17.94,RENT,small_business,salaried,0
127707.63,60,5440.01,3.0,734.0,0.0,3,0,24,29.22,MORTGAGE,medical,salaried,0
55999.24,50,18576.05,2.4,724.0,15277.54,11,1,24,12.46,RENT,credit_card,self_employed,0
49993.51,34,24219.51,10.4,621.0,19130.69,14,0,48,15.0,OWN,small_business,salaried,1
28366.35,63,32747.49,3.7,649.0,16827.73,10,0,24,10.97,RENT,major_purchase,salaried,0
,37,11795.81,3.1,753.0,17767.01,7,1,12,18.71,RENT,car,salaried,0
35269.79,46,19695.28,9.6,667.0,12016.03,18,1,48,17.41,RENT,credit_card,salaried,0
62392.88,62,12164.24,2.8,788.0,23895.96,13,0,60,11.27,OTHER,car,retired,0
86437.13,23,44390.68,9.4,798.0,6552.6,17,0,84,17.28,MORTGAGE,medical,retired,0
47138.79,69,6369.93,6.0,730.0,35931.73,0,0,12,25.61,MORTGAGE,debt_consolidation,self_employed,0
78634.89,67,15323.76,3.5,531.0,14357.17,19,0,24,24.28,RENT,debt_consolidation,salaried,0
86630.48,24,29433.36,12.6,739.0,20503.87,9,0,84,11.94,MORTGAGE,small_business,self_employed,0
71076.75,48,7845.75,11.4,691.0,0.0,5,0,60,17.18,RENT,medical,retired,0
109958.83,64,18670.07,10.2,705.0,20487.85,18,0,36,20.68,MORTGAGE,home_improvement,salaried,0
18393.78,68,27738.98,5.1,653.0,14699.06,13,0,36,15.18,RENT,credit_card,salaried,1
120512.51,32,28671.18,13.6,747.0,11810.99,18,0,12,15.46,RENT,debt_consolidation,self_employed,0
98853.39,67,12447.3,6.7,741.0,25721.74,4,1,84,14.85,OWN,small_business,salaried,0
33518.34,53,6613.87,10.2,722.0,22790.42,9,0,84,19.63,RENT,credit_card,salaried,0
66914.21,33,15112.05,2.5,609.0,21349.86,9,1,84,18.68,RENT,credit_card,salaried,0
93683.72,25,20746.06,3.6,632.0,18690.33,13,2,48,27.82,OWN,debt_consolidation,salaried,0
84587.88,31,500.0,6.6,600.0,24225.91,19,0,12,21.72,RENT,debt_consolidation,retired,0
48595.19,35,500.0,6.6,814.0,4631.46,16,0,36,7.63,OWN,credit_card,salaried,0
66676.85,65,33961.64,4.3,625.0,36738.18,15,0,84,16.62,RENT,debt_consolidation,salaried,0
20412.81,49,11489.33,11.6,611.0,0.0,2,1,36,24.37,OWN,debt_consolidation,self_employed,0
68572.54,56,3424.77,2.7,707.0,35511.19,11,1,60,17.85,MORTGAGE,major_purchase,self_employed,0
110924.42,67,25507.8,6.9,533.0,10806.7,9,1,24,18.36,RENT,medical,salaried,0
82243.63,36,39124.35,2.3,691.0,17908.86,16,1,12,5.09,RENT,debt_consolidation,salaried,0
28855.49,65,21967.04,1.9,591.0,29159.08,2,0,60,21.11,RENT,small_business,salaried,0
76252.58,60,10650.08,4.5,548.0,4064.52,7,0,84,22.02,RENT,other,salaried,1
71249.95,33,500.0,2.9,590.0,0.0,7,0,84,20.89,MORTGAGE,credit_card,salaried,0
81435.0,56,22357.83,2.9,700.0,10813.5,4,1,12,14.69,RENT,credit_card,self_employed,1
58584.66,62,38397.65,7.1,839.0,8278.55,13,0,12,14.92,RENT,other,salaried,0
55519.91,42,15464.41,19.5,498.0,13705.48,5,0,36,17.95,MORTGAGE,home_improvement,self_employed,0
17022.9,58,8678.96,3.7,554.0,17509.75,10,0,48,20.04,MORTGAGE,debt_consolidation,self_employed,1
77016.31,24,26801.13,6.5,696.0,23913.55,3,1,12,24.05,MORTGAGE,medical,self_employed,0
75749.16,66,4081.4,3.2,597.0,16813.22,1,1,36,24.27,RENT,credit_card,salaried,0
90121.58,22,16053.86,8.4,768.0,31013.4,4,2,36,12.15,RENT,debt_consolidation,salaried,0
49656.48,52,500.0,1.5,684.0,28765.68,8,0,60,18.38,RENT,home_improvement,self_employed,0
121413.28,22,17469.62,0.9,763.0,19274.66,15,0,84,18.39,OWN,debt_consolidation,salaried,0
71199.38,23,500.0,1.9,763.0,0.0,7,0,84,14.94,OTHER,credit_card,self_employed,0
59160.84,43,4410.61,2.2,666.0,35004.46,8,0,36,20.49,OWN,home_improvement,retired,0
54770.3,64,500.0,4.5,680.0,14784.6,6,1,36,19.96,RENT,medical,salaried,0
65202.83,29,20227.43,6.5,669.0,13641.77,15,0,36,17.55,RENT,debt_consolidation,unemployed,0
62813.07,67,30284.89,12.4,716.0,0.0,18,0,12,19.61,OTHER,small_business,salaried,0
38237.65,41,11688.2,4.0,558.0,0.0,1,0,24,11.4,MORTGAGE,debt_consolidation,salaried,0
70953.88,45,28820.32,0.5,688.0,16505.19,4,0,60,16.77,RENT,debt_consolidation,salaried,0
104114.8,53,17834.06,6.2,643.0,19201.36,19,1,48,23.54,MORTGAGE,debt_consolidation,self_employed,0
88194.77,40,15894.5,4.1,734.0,3405.59,0,0,84,12.32,RENT,small_business,salaried,0
108240.11,24,2503.47,3.4,640.0,22950.94,13,1,36,18.38,MORTGAGE,home_improvement,salaried,0
27068.39,60,10778.9,3.5,832.0,7445.48,3,0,60,16.23,OWN,debt_consolidation,salaried,0
39051.22,27,14088.06,2.0,714.0,39362.35,9,0,24,13.57,RENT,car,unemployed,1
92703.83,35,13670.04,5.5,632.0,28839.69,12,0,84,16.78,OWN,medical,salaried,1
94509.61,44,15700.46,3.6,637.0,9291.14,16,0,24,18.42,RENT,home_improvement,retired,0
103711.49,56,17409.44,8.8,850.0,18736.85,14,0,84,16.52,RENT,major_purchase,unemployed,0
100757.0,23,37155.98,1.7,625.0,21675.43,14,0,12,20.02,OTHER,debt_consolidation,salaried,0
80848.25,21,12182.9,3.8,738.0,34234.46,15,2,84,9.93,OWN,debt_consolidation,salaried,0
72729.95,22,39726.52,11.7,680.0,0.0,8,0,84,25.56,RENT,other,self_employed,0
39784.89,23,10116.8,5.7,661.0,35376.43,12,0,48,10.48,MORTGAGE,home_improvement,salaried,0
65350.71,53,19188.9,5.3,610.0,35591.68,3,0,84,14.43,RENT,other,salaried,0
86430.07,66,25930.92,4.0,633.0,0.0,16,1,24,19.27,OWN,credit_card,salaried,0
94482.99,46,500.0,4.2,657.0,2638.67,10,0,24,21.96,RENT,credit_card,salaried,0
30460.82,37,34607.04,5.9,601.0,14264.17,19,0,84,13.52,OWN,home_improvement,salaried,1
91055.02,24,14058.16,2.6,796.0,22477.89,0,1,60,23.45,OWN,credit_card,salaried,0
12000.0,56,500.0,4.7,638.0,13677.28,14,0,24,11.62,MORTGAGE,debt_consolidation,unemployed,1
73753.86,65,500.0,6.4,541.0,14695.09,9,0,60,23.88,RENT,debt_consolidation,retired,0
94904.51,64,17089.03,3.6,637.0,18141.2,2,0,12,24.07,RENT,debt_consolidation,salaried,0
